ticker,date,close
APTECHT.NS,2026-07-09,99.80999755859375
APTECHT.NS,2026-07-10,100.08999633789062
APTECHT.NS,2026-07-13,98.93000030517578
ARIES.NS,2026-07-06,343.95001220703125
ARIES.NS,2026-07-07,340.1000061035156
ARIES.NS,2026-07-08,338.25
ARIES.NS,2026-07-09,344.04998779296875
ARIES.NS,2026-07-10,344.1499938964844
ARIES.NS,2026-07-13,346.3500061035156
ARROWGREEN.NS,2026-07-06,631.8499755859375
ARROWGREEN.NS,2026-07-07,663.4000244140625
ARROWGREEN.NS,2026-07-08,680.0
ARROWGREEN.NS,2026-07-09,688.5
ARROWGREEN.NS,2026-07-10,694.75
ARROWGREEN.NS,2026-07-13,695.7000122070312
ARSSBL.NS,2026-07-06,573.9000244140625
ARSSBL.NS,2026-07-07,570.6500244140625
ARSSBL.NS,2026-07-08,556.0
ARSSBL.NS,2026-07-09,572.75
ARSSBL.NS,2026-07-10,570.4500122070312
ARSSBL.NS,2026-07-13,580.8499755859375
ASALCBR.NS,2026-07-06,874.4500122070312
ASALCBR.NS,2026-07-07,862.2000122070312
ASALCBR.NS,2026-07-08,819.5
ASALCBR.NS,2026-07-09,819.5499877929688
ASALCBR.NS,2026-07-10,827.9000244140625
ASALCBR.NS,2026-07-13,829.25
ASHAPURMIN.NS,2026-07-06,645.4000244140625
ASHAPURMIN.NS,2026-07-07,631.3499755859375
ASHAPURMIN.NS,2026-07-08,627.3499755859375
ASHAPURMIN.NS,2026-07-09,637.0999755859375
ASHAPURMIN.NS,2026-07-10,646.3499755859375
ASHAPURMIN.NS,2026-07-13,703.5
ASHIANA.NS,2026-07-06,380.29998779296875
ASHIANA.NS,2026-07-07,379.29998779296875
ASHIANA.NS,2026-07-08,372.3999938964844
ASHIANA.NS,2026-07-09,373.79998779296875
ASHIANA.NS,2026-07-10,374.6499938964844
ASHIANA.NS,2026-07-13,376.0
ASHOKA.NS,2026-07-06,130.9499969482422
ASHOKA.NS,2026-07-07,128.6699981689453
ASHOKA.NS,2026-07-08,125.9800033569336
ASHOKA.NS,2026-07-09,127.19000244140625
ASHOKA.NS,2026-07-10,131.58999633789062
ASHOKA.NS,2026-07-13,132.16000366210938
ASHOKAMET.NS,2026-07-06,15.020000457763672
ASHOKAMET.NS,2026-07-07,14.779999732971191
ASHOKAMET.NS,2026-07-08,14.600000381469727
ASHOKAMET.NS,2026-07-09,14.640000343322754
ASHOKAMET.NS,2026-07-10,14.75
ASHOKAMET.NS,2026-07-13,14.8100004196167
ASHOKLEY.NS,2026-07-06,166.1199951171875
ASHOKLEY.NS,2026-07-07,164.16000366210938
ASHOKLEY.NS,2026-07-08,156.22000122070312
ASHOKLEY.NS,2026-07-09,155.19000244140625
ASHOKLEY.NS,2026-07-10,157.49000549316406
ASHOKLEY.NS,2026-07-13,159.22000122070312
ASKAUTOLTD.NS,2026-07-06,453.5
ASKAUTOLTD.NS,2026-07-07,467.95001220703125
ASKAUTOLTD.NS,2026-07-08,465.5
ASKAUTOLTD.NS,2026-07-09,479.95001220703125
ASKAUTOLTD.NS,2026-07-10,471.8500061035156
ASKAUTOLTD.NS,2026-07-13,470.3500061035156
ATL.NS,2026-07-06,23.639999389648438
ATL.NS,2026-07-07,23.739999771118164
ATL.NS,2026-07-08,23.1200008392334
ATL.NS,2026-07-09,23.780000686645508
ATL.NS,2026-07-10,23.31999969482422
ATL.NS,2026-07-13,23.59000015258789
AUBANK.NS,2026-07-06,1061.4000244140625
AUBANK.NS,2026-07-07,1066.9000244140625
AUBANK.NS,2026-07-08,1038.800048828125
AUBANK.NS,2026-07-09,1047.4000244140625
AUBANK.NS,2026-07-10,1072.0999755859375
AUBANK.NS,2026-07-13,1060.5
AURIONPRO.NS,2026-07-06,862.6500244140625
AURIONPRO.NS,2026-07-07,850.0
AURIONPRO.NS,2026-07-08,817.5
AURIONPRO.NS,2026-07-09,835.25
AURIONPRO.NS,2026-07-10,857.7999877929688
AURIONPRO.NS,2026-07-13,885.25
AUROPHARMA.NS,2026-07-06,1594.5999755859375
AUROPHARMA.NS,2026-07-07,1583.0999755859375
AUROPHARMA.NS,2026-07-08,1557.4000244140625
AUROPHARMA.NS,2026-07-09,1587.4000244140625
AUROPHARMA.NS,2026-07-10,1564.699951171875
AUROPHARMA.NS,2026-07-13,1549.300048828125
AVANTIFEED.NS,2026-07-06,947.4500122070312
AVANTIFEED.NS,2026-07-07,953.2000122070312
AVANTIFEED.NS,2026-07-08,910.5999755859375
AVANTIFEED.NS,2026-07-09,919.25
AVANTIFEED.NS,2026-07-10,924.75
AVANTIFEED.NS,2026-07-13,948.5999755859375
AVG.NS,2026-07-06,215.0800018310547
AVG.NS,2026-07-07,204.3300018310547
AVG.NS,2026-07-08,204.91000366210938
AVG.NS,2026-07-09,209.19000244140625
AVG.NS,2026-07-10,209.7899932861328
AVG.NS,2026-07-13,212.52999877929688
AVL.NS,2026-07-06,649.7000122070312
AVL.NS,2026-07-07,651.25
AVL.NS,2026-07-08,642.4000244140625
AVL.NS,2026-07-09,632.25
AVL.NS,2026-07-10,635.7999877929688
AVL.NS,2026-07-13,636.0
BAJAJ-AUTO.NS,2026-07-06,10036.5
BAJAJ-AUTO.NS,2026-07-07,10109.5
BAJAJ-AUTO.NS,2026-07-08,10164.0
BAJAJ-AUTO.NS,2026-07-09,10155.0
BAJAJ-AUTO.NS,2026-07-10,10156.0
BAJAJ-AUTO.NS,2026-07-13,10381.0
BAJAJHLDNG.NS,2026-07-06,10819.0
BAJAJHLDNG.NS,2026-07-07,10759.0
BAJAJHLDNG.NS,2026-07-08,10336.0
BAJAJHLDNG.NS,2026-07-09,10581.0
BAJAJHLDNG.NS,2026-07-10,10654.0
BAJAJHLDNG.NS,2026-07-13,10752.0
BAJAJINDEF.NS,2026-07-06,253.64999389648438
BAJAJINDEF.NS,2026-07-07,247.3000030517578
BAJAJINDEF.NS,2026-07-08,239.5
BAJAJINDEF.NS,2026-07-09,242.64999389648438
BAJAJINDEF.NS,2026-07-10,247.75
BAJAJINDEF.NS,2026-07-13,247.85000610351562
BALAJEE.NS,2026-07-06,28.8700008392334
BALAJEE.NS,2026-07-07,28.68000030517578
BALAJEE.NS,2026-07-08,28.479999542236328
BALAJEE.NS,2026-07-09,28.639999389648438
BALAJEE.NS,2026-07-10,28.84000015258789
BALAJEE.NS,2026-07-13,28.84000015258789
BALMLAWRIE.NS,2026-07-06,181.9499969482422
BALMLAWRIE.NS,2026-07-07,180.2899932861328
BALMLAWRIE.NS,2026-07-08,174.6999969482422
BALMLAWRIE.NS,2026-07-09,176.61000061035156
BALMLAWRIE.NS,2026-07-10,179.35000610351562
BALMLAWRIE.NS,2026-07-13,179.33999633789062
BALUFORGE.NS,2026-07-06,460.3500061035156
BALUFORGE.NS,2026-07-07,453.1000061035156
BALUFORGE.NS,2026-07-08,439.79998779296875
BALUFORGE.NS,2026-07-09,452.1000061035156
BALUFORGE.NS,2026-07-10,465.1000061035156
BALUFORGE.NS,2026-07-13,467.5
BANCOINDIA.NS,2026-07-06,677.0999755859375
BANCOINDIA.NS,2026-07-07,680.1500244140625
BANCOINDIA.NS,2026-07-08,659.5999755859375
BANCOINDIA.NS,2026-07-09,673.2000122070312
BANCOINDIA.NS,2026-07-10,681.8499755859375
BANCOINDIA.NS,2026-07-13,674.8499755859375
BANKBARODA.NS,2026-07-06,249.9499969482422
BANKBARODA.NS,2026-07-07,247.85000610351562
BANKBARODA.NS,2026-07-08,240.4499969482422
BANKBARODA.NS,2026-07-09,244.60000610351562
BANKBARODA.NS,2026-07-10,250.9499969482422
BANKBARODA.NS,2026-07-13,250.64999389648438
BBTC.NS,2026-07-06,1549.800048828125
BBTC.NS,2026-07-07,1529.5
BBTC.NS,2026-07-08,1498.0999755859375
BBTC.NS,2026-07-09,1513.4000244140625
BBTC.NS,2026-07-10,1521.300048828125
BBTC.NS,2026-07-13,1514.0
BCLIND.NS,2026-07-06,35.810001373291016
BCLIND.NS,2026-07-07,34.59000015258789
BCLIND.NS,2026-07-08,33.38999938964844
BCLIND.NS,2026-07-09,33.970001220703125
BCLIND.NS,2026-07-10,34.2400016784668
BCLIND.NS,2026-07-13,37.15999984741211
BEARDSELL.NS,2026-07-06,29.360000610351562
BEARDSELL.NS,2026-07-07,28.90999984741211
BEARDSELL.NS,2026-07-08,27.540000915527344
BEARDSELL.NS,2026-07-09,27.84000015258789
BEARDSELL.NS,2026-07-10,28.09000015258789
BEARDSELL.NS,2026-07-13,29.479999542236328
BELLACASA.NS,2026-07-06,270.3500061035156
BELLACASA.NS,2026-07-07,262.1499938964844
BELLACASA.NS,2026-07-08,254.39999389648438
BELLACASA.NS,2026-07-09,250.0500030517578
BELLACASA.NS,2026-07-10,255.9499969482422
BELLACASA.NS,2026-07-13,255.25
BEPL.NS,2026-07-06,98.63432312011719
BEPL.NS,2026-07-07,97.50537872314453
BEPL.NS,2026-07-08,95.26728820800781
BEPL.NS,2026-07-09,100.26832580566406
BEPL.NS,2026-07-10,102.13999938964844
BEPL.NS,2026-07-13,108.0999984741211
BFUTILITIE.NS,2026-07-06,572.4500122070312
BFUTILITIE.NS,2026-07-07,559.9500122070312
BFUTILITIE.NS,2026-07-08,545.4000244140625
BFUTILITIE.NS,2026-07-09,559.25
BFUTILITIE.NS,2026-07-10,578.7999877929688
BFUTILITIE.NS,2026-07-13,672.5499877929688
BHAGERIA.NS,2026-07-06,216.85000610351562
BHAGERIA.NS,2026-07-07,212.41000366210938
BHAGERIA.NS,2026-07-08,204.0399932861328
BHAGERIA.NS,2026-07-09,203.64999389648438
BHAGERIA.NS,2026-07-10,212.32000732421875
BHAGERIA.NS,2026-07-13,210.44000244140625
BHARATGEAR.NS,2026-07-06,132.42999267578125
BHARATGEAR.NS,2026-07-07,125.80999755859375
BHARATGEAR.NS,2026-07-08,119.9800033569336
BHARATGEAR.NS,2026-07-09,120.91000366210938
BHARATGEAR.NS,2026-07-10,121.98999786376953
BHARATGEAR.NS,2026-07-13,123.30999755859375
BHARATRAS.NS,2026-07-06,1334.0
BHARATRAS.NS,2026-07-07,1338.0999755859375
BHARATRAS.NS,2026-07-08,1309.5999755859375
BHARATRAS.NS,2026-07-09,1317.0999755859375
BHARATRAS.NS,2026-07-10,1341.9000244140625
BHARATRAS.NS,2026-07-13,1377.0999755859375
BHARTIARTL.NS,2026-07-06,1925.699951171875
BHARTIARTL.NS,2026-07-07,1925.800048828125
BHARTIARTL.NS,2026-07-08,1888.0999755859375
BHARTIARTL.NS,2026-07-09,1931.0999755859375
BHARTIARTL.NS,2026-07-10,1920.4000244140625
BHARTIARTL.NS,2026-07-13,1901.800048828125
BHARTIHEXA.NS,2026-07-06,1466.9000244140625
BHARTIHEXA.NS,2026-07-07,1500.300048828125
BHARTIHEXA.NS,2026-07-08,1519.9000244140625
BHARTIHEXA.NS,2026-07-09,1571.5
BHARTIHEXA.NS,2026-07-10,1604.699951171875
BHARTIHEXA.NS,2026-07-13,1587.4000244140625
BIKAJI.NS,2026-07-06,655.1500244140625
BIKAJI.NS,2026-07-07,642.7999877929688
BIKAJI.NS,2026-07-08,643.9500122070312
BIKAJI.NS,2026-07-09,642.1500244140625
BIKAJI.NS,2026-07-10,643.2999877929688
BIKAJI.NS,2026-07-13,643.4500122070312
BIOCON.NS,2026-07-06,424.29998779296875
BIOCON.NS,2026-07-07,406.8999938964844
BIOCON.NS,2026-07-08,397.04998779296875
BIOCON.NS,2026-07-09,403.54998779296875
BIOCON.NS,2026-07-10,418.5
BIOCON.NS,2026-07-13,410.95001220703125
BLBLIMITED.NS,2026-07-06,16.290000915527344
BLBLIMITED.NS,2026-07-07,16.59000015258789
BLBLIMITED.NS,2026-07-08,15.920000076293945
BLBLIMITED.NS,2026-07-09,16.040000915527344
BLBLIMITED.NS,2026-07-10,15.979999542236328
BLBLIMITED.NS,2026-07-13,16.049999237060547
BLISSGVS.NS,2026-07-06,489.4418029785156
BLISSGVS.NS,2026-07-07,510.79998779296875
BLISSGVS.NS,2026-07-08,512.9500122070312
BLISSGVS.NS,2026-07-09,524.1500244140625
BLISSGVS.NS,2026-07-10,524.2999877929688
BLISSGVS.NS,2026-07-13,524.0999755859375
BLS.NS,2026-07-06,250.0
BLS.NS,2026-07-07,248.85000610351562
BLS.NS,2026-07-08,242.6999969482422
BLS.NS,2026-07-09,234.60000610351562
BLS.NS,2026-07-10,237.14999389648438
BLS.NS,2026-07-13,239.5
BLUEDART.NS,2026-07-06,4972.60009765625
BLUEDART.NS,2026-07-07,4898.5
BLUEDART.NS,2026-07-08,4789.39990234375
BLUEDART.NS,2026-07-09,4846.7998046875
BLUEDART.NS,2026-07-10,4918.39990234375
BLUEDART.NS,2026-07-13,4945.60009765625
BLUEJET.NS,2026-07-06,561.9500122070312
BLUEJET.NS,2026-07-07,579.1500244140625
BLUEJET.NS,2026-07-08,562.7000122070312
BLUEJET.NS,2026-07-09,574.5
BLUEJET.NS,2026-07-10,624.0499877929688
BLUEJET.NS,2026-07-13,606.2999877929688
BLUESTONE.NS,2026-07-06,582.5499877929688
BLUESTONE.NS,2026-07-07,578.9500122070312
BLUESTONE.NS,2026-07-08,566.2000122070312
BLUESTONE.NS,2026-07-09,571.75
BLUESTONE.NS,2026-07-10,580.7000122070312
BLUESTONE.NS,2026-07-13,588.7999877929688
BMWVENTLTD.NS,2026-07-06,58.04999923706055
BMWVENTLTD.NS,2026-07-07,59.02000045776367
BMWVENTLTD.NS,2026-07-08,58.06999969482422
BMWVENTLTD.NS,2026-07-09,58.5
BMWVENTLTD.NS,2026-07-10,58.81999969482422
BMWVENTLTD.NS,2026-07-13,58.56999969482422
BONLON.NS,2026-07-06,41.90999984741211
BONLON.NS,2026-07-07,42.209999084472656
BONLON.NS,2026-07-08,42.56999969482422
BONLON.NS,2026-07-09,42.099998474121094
BONLON.NS,2026-07-10,41.709999084472656
BONLON.NS,2026-07-13,41.5
BORANA.NS,2026-07-06,305.70001220703125
BORANA.NS,2026-07-07,314.79998779296875
BORANA.NS,2026-07-08,299.1499938964844
BORANA.NS,2026-07-09,305.1000061035156
BORANA.NS,2026-07-10,303.3999938964844
BORANA.NS,2026-07-13,307.1499938964844
BORORENEW.NS,2026-07-06,625.0
BORORENEW.NS,2026-07-07,608.8499755859375
BORORENEW.NS,2026-07-08,594.5999755859375
BORORENEW.NS,2026-07-09,651.6500244140625
BORORENEW.NS,2026-07-10,640.5499877929688
BORORENEW.NS,2026-07-13,647.2999877929688
BOSCHLTD.NS,2026-07-06,42125.0
BOSCHLTD.NS,2026-07-07,41935.0
BOSCHLTD.NS,2026-07-08,41610.0
BOSCHLTD.NS,2026-07-09,42225.0
BOSCHLTD.NS,2026-07-10,41815.0
BOSCHLTD.NS,2026-07-13,41695.0
BPCL.NS,2026-07-06,308.1499938964844
BPCL.NS,2026-07-07,313.95001220703125
BPCL.NS,2026-07-08,303.54998779296875
BPCL.NS,2026-07-09,308.20001220703125
BPCL.NS,2026-07-10,309.75
BPCL.NS,2026-07-13,307.54998779296875
BRIGADE.NS,2026-07-06,537.3499755859375
BRIGADE.NS,2026-07-07,516.4000244140625
BRIGADE.NS,2026-07-08,502.75
BRIGADE.NS,2026-07-09,534.0
BRIGADE.NS,2026-07-10,574.5999755859375
BRIGADE.NS,2026-07-13,569.7000122070312
BSE.NS,2026-07-06,3792.7080078125
BSE.NS,2026-07-07,3673.721435546875
BSE.NS,2026-07-08,3729.275146484375
BSE.NS,2026-07-09,3795.699951171875
BSE.NS,2026-07-10,3811.60009765625
BSE.NS,2026-07-13,3804.199951171875
BSOFT.NS,2026-07-06,276.6641540527344
BSOFT.NS,2026-07-07,277.551025390625
BSOFT.NS,2026-07-08,268.23858642578125
BSOFT.NS,2026-07-09,270.8500061035156
BSOFT.NS,2026-07-10,290.1499938964844
BSOFT.NS,2026-07-13,299.29998779296875
CALSOFT.NS,2026-07-06,21.469999313354492
CALSOFT.NS,2026-07-07,21.049999237060547
CALSOFT.NS,2026-07-08,20.3799991607666
CALSOFT.NS,2026-07-09,21.389999389648438
CALSOFT.NS,2026-07-10,22.299999237060547
CALSOFT.NS,2026-07-13,23.059999465942383
CAMS.NS,2026-07-06,784.732421875
CAMS.NS,2026-07-07,772.5953369140625
CAMS.NS,2026-07-08,745.9335327148438
CAMS.NS,2026-07-09,771.7000122070312
CAMS.NS,2026-07-10,790.5
CAMS.NS,2026-07-13,785.75
CANBK.NS,2026-07-06,126.45999908447266
CANBK.NS,2026-07-07,125.02999877929688
CANBK.NS,2026-07-08,121.1500015258789
CANBK.NS,2026-07-09,124.80000305175781
CANBK.NS,2026-07-10,128.77999877929688
CANBK.NS,2026-07-13,129.3300018310547
CAPACITE.NS,2026-07-06,250.10000610351562
CAPACITE.NS,2026-07-07,240.4499969482422
CAPACITE.NS,2026-07-08,234.6999969482422
CAPACITE.NS,2026-07-09,234.8000030517578
CAPACITE.NS,2026-07-10,240.0
CAPACITE.NS,2026-07-13,233.0500030517578
CAPLIPOINT.NS,2026-07-06,2624.199951171875
CAPLIPOINT.NS,2026-07-07,2566.800048828125
CAPLIPOINT.NS,2026-07-08,2528.39990234375
CAPLIPOINT.NS,2026-07-09,2621.39990234375
CAPLIPOINT.NS,2026-07-10,2583.60009765625
CAPLIPOINT.NS,2026-07-13,2616.10009765625
CARERATING.NS,2026-07-06,1674.699951171875
CARERATING.NS,2026-07-07,1648.5999755859375
CARERATING.NS,2026-07-08,1610.0999755859375
CARERATING.NS,2026-07-09,1639.0999755859375
CARERATING.NS,2026-07-10,1651.5999755859375
CARERATING.NS,2026-07-13,1676.800048828125
CARRARO.NS,2026-07-06,543.6500244140625
CARRARO.NS,2026-07-07,528.1500244140625
CARRARO.NS,2026-07-08,524.5
CARRARO.NS,2026-07-09,561.0
CARRARO.NS,2026-07-10,569.2000122070312
CARRARO.NS,2026-07-13,564.4000244140625
CARYSIL.NS,2026-07-06,1146.800048828125
CARYSIL.NS,2026-07-07,1118.300048828125
CARYSIL.NS,2026-07-08,1098.5
CARYSIL.NS,2026-07-09,1186.5999755859375
CARYSIL.NS,2026-07-10,1173.0999755859375
CARYSIL.NS,2026-07-13,1183.5999755859375
CASTROLIND.NS,2026-07-06,184.19000244140625
CASTROLIND.NS,2026-07-07,184.36000061035156
CASTROLIND.NS,2026-07-08,183.30999755859375
CASTROLIND.NS,2026-07-09,183.5
CASTROLIND.NS,2026-07-10,183.83999633789062
CASTROLIND.NS,2026-07-13,183.5800018310547
CCAVENUE.NS,2026-07-06,16.93000030517578
CCAVENUE.NS,2026-07-07,16.84000015258789
CCAVENUE.NS,2026-07-08,16.229999542236328
CCAVENUE.NS,2026-07-09,17.1200008392334
CCAVENUE.NS,2026-07-10,18.100000381469727
CCAVENUE.NS,2026-07-13,18.209999084472656
CCCL.NS,2026-07-06,16.139999389648438
CCCL.NS,2026-07-07,15.829999923706055
CCCL.NS,2026-07-08,15.479999542236328
CCCL.NS,2026-07-09,16.489999771118164
CCCL.NS,2026-07-10,16.229999542236328
CCCL.NS,2026-07-13,17.399999618530273
CDSL.NS,2026-07-06,1358.5999755859375
CDSL.NS,2026-07-07,1360.0
CDSL.NS,2026-07-08,1311.4000244140625
CDSL.NS,2026-07-09,1346.5
CDSL.NS,2026-07-10,1431.9000244140625
CDSL.NS,2026-07-13,1444.5
CEATLTD.NS,2026-07-06,3803.800048828125
CEATLTD.NS,2026-07-07,3915.0
CEATLTD.NS,2026-07-08,3858.60009765625
CEATLTD.NS,2026-07-09,3908.5
CEATLTD.NS,2026-07-10,3866.60009765625
CEATLTD.NS,2026-07-13,3867.699951171875
CEIGALL.NS,2026-07-06,358.3500061035156
CEIGALL.NS,2026-07-07,379.04998779296875
CEIGALL.NS,2026-07-08,366.1499938964844
CEIGALL.NS,2026-07-09,368.8999938964844
CEIGALL.NS,2026-07-10,365.79998779296875
CEIGALL.NS,2026-07-13,364.1000061035156
CEINSYS.NS,2026-07-06,927.2999877929688
CEINSYS.NS,2026-07-07,920.9000244140625
CEINSYS.NS,2026-07-08,903.0
CEINSYS.NS,2026-07-09,907.7999877929688
CEINSYS.NS,2026-07-10,937.0499877929688
CEINSYS.NS,2026-07-13,939.75
CEMPRO.NS,2026-07-06,1521.4000244140625
CEMPRO.NS,2026-07-07,1494.0
CEMPRO.NS,2026-07-08,1490.0
CEMPRO.NS,2026-07-09,1554.0999755859375
CEMPRO.NS,2026-07-10,1566.800048828125
CEMPRO.NS,2026-07-13,1583.699951171875
CENTEXT.NS,2026-07-06,18.989999771118164
CENTEXT.NS,2026-07-07,18.719999313354492
CENTEXT.NS,2026-07-08,19.09000015258789
CENTEXT.NS,2026-07-09,18.81999969482422
CENTEXT.NS,2026-07-10,18.889999389648438
CENTEXT.NS,2026-07-13,19.020000457763672
CERA.NS,2026-07-06,6496.0
CERA.NS,2026-07-07,6377.5
CERA.NS,2026-07-08,6323.5
CERA.NS,2026-07-09,6291.0
CERA.NS,2026-07-10,6313.5
CERA.NS,2026-07-13,6147.5
CGCL.NS,2026-07-06,242.3800048828125
CGCL.NS,2026-07-07,237.47000122070312
CGCL.NS,2026-07-08,237.05999755859375
CGCL.NS,2026-07-09,252.63999938964844
CGCL.NS,2026-07-10,252.22000122070312
CGCL.NS,2026-07-13,256.6499938964844
CHALET.NS,2026-07-06,826.9000244140625
CHALET.NS,2026-07-07,817.7999877929688
CHALET.NS,2026-07-08,799.9000244140625
CHALET.NS,2026-07-09,819.0499877929688
CHALET.NS,2026-07-10,839.75
CHALET.NS,2026-07-13,847.75
CHAMBLFERT.NS,2026-07-06,476.04998779296875
CHAMBLFERT.NS,2026-07-07,463.70001220703125
CHAMBLFERT.NS,2026-07-08,451.0
CHAMBLFERT.NS,2026-07-09,453.8500061035156
CHAMBLFERT.NS,2026-07-10,453.75
CHAMBLFERT.NS,2026-07-13,456.25
CHENNPETRO.NS,2026-07-06,1120.4000244140625
CHENNPETRO.NS,2026-07-07,1086.0999755859375
CHENNPETRO.NS,2026-07-08,1109.9000244140625
CHENNPETRO.NS,2026-07-09,1121.699951171875
CHENNPETRO.NS,2026-07-10,1180.699951171875
CHENNPETRO.NS,2026-07-13,1157.9000244140625
CHEVIOT.NS,2026-07-06,1127.300048828125
CHEVIOT.NS,2026-07-07,1129.0999755859375
CHEVIOT.NS,2026-07-08,1113.0
CHEVIOT.NS,2026-07-09,1123.9000244140625
CHEVIOT.NS,2026-07-10,1132.699951171875
CHEVIOT.NS,2026-07-13,1123.4000244140625
CLEAN.NS,2026-07-06,792.7000122070312
CLEAN.NS,2026-07-07,803.9000244140625
CLEAN.NS,2026-07-08,767.9000244140625
CLEAN.NS,2026-07-09,764.4500122070312
CLEAN.NS,2026-07-10,770.0499877929688
CLEAN.NS,2026-07-13,772.0
CMPDI.NS,2026-07-06,269.70001220703125
CMPDI.NS,2026-07-07,266.3699951171875
CMPDI.NS,2026-07-08,259.30999755859375
CMPDI.NS,2026-07-09,263.6600036621094
CMPDI.NS,2026-07-10,267.0
CMPDI.NS,2026-07-13,261.67999267578125
CMSINFO.NS,2026-07-06,269.75
CMSINFO.NS,2026-07-07,266.8999938964844
CMSINFO.NS,2026-07-08,263.8500061035156
CMSINFO.NS,2026-07-09,257.8999938964844
CMSINFO.NS,2026-07-10,262.3999938964844
CMSINFO.NS,2026-07-13,273.6000061035156
CNL.NS,2026-07-06,784.5999755859375
CNL.NS,2026-07-07,780.5999755859375
CNL.NS,2026-07-08,785.25
CNL.NS,2026-07-09,842.1500244140625
CNL.NS,2026-07-10,847.5
CNL.NS,2026-07-13,938.7999877929688
COALINDIA.NS,2026-07-06,432.3500061035156
COALINDIA.NS,2026-07-07,428.95001220703125
COALINDIA.NS,2026-07-08,429.04998779296875
COALINDIA.NS,2026-07-09,429.8999938964844
COALINDIA.NS,2026-07-10,429.29998779296875
COALINDIA.NS,2026-07-13,430.20001220703125
COFORGE.NS,2026-07-06,1481.9000244140625
COFORGE.NS,2026-07-07,1516.199951171875
COFORGE.NS,2026-07-08,1445.9000244140625
COFORGE.NS,2026-07-09,1468.5999755859375
COFORGE.NS,2026-07-10,1503.800048828125
COFORGE.NS,2026-07-13,1540.9000244140625
COLPAL.NS,2026-07-06,2079.60009765625
COLPAL.NS,2026-07-07,2077.199951171875
COLPAL.NS,2026-07-08,2020.0999755859375
COLPAL.NS,2026-07-09,2063.0
COLPAL.NS,2026-07-10,2052.39990234375
COLPAL.NS,2026-07-13,2025.0
COMPINFO.NS,2026-07-06,1.2799999713897705
COMPINFO.NS,2026-07-07,1.2200000286102295
COMPINFO.NS,2026-07-08,1.2400000095367432
COMPINFO.NS,2026-07-09,1.2100000381469727
COMPINFO.NS,2026-07-10,1.1799999475479126
COMPINFO.NS,2026-07-13,1.1799999475479126
COMSYN.NS,2026-07-06,190.80999755859375
COMSYN.NS,2026-07-07,191.86000061035156
COMSYN.NS,2026-07-08,191.61000061035156
COMSYN.NS,2026-07-09,190.8699951171875
COMSYN.NS,2026-07-10,193.94000244140625
COMSYN.NS,2026-07-13,195.3000030517578
CONTROLPR.NS,2026-07-06,672.5477905273438
CONTROLPR.NS,2026-07-07,659.5694580078125
CONTROLPR.NS,2026-07-08,646.9378051757812
CONTROLPR.NS,2026-07-09,640.2999877929688
CONTROLPR.NS,2026-07-10,645.4500122070312
CONTROLPR.NS,2026-07-13,652.0999755859375
CORDSCABLE.NS,2026-07-06,212.5500030517578
CORDSCABLE.NS,2026-07-07,207.17999267578125
CORDSCABLE.NS,2026-07-08,202.9199981689453
CORDSCABLE.NS,2026-07-09,204.39999389648438
CORDSCABLE.NS,2026-07-10,206.07000732421875
CORDSCABLE.NS,2026-07-13,205.8300018310547
CRIZAC.NS,2026-07-06,199.22999572753906
CRIZAC.NS,2026-07-07,199.61000061035156
CRIZAC.NS,2026-07-08,195.11000061035156
CRIZAC.NS,2026-07-09,198.3300018310547
CRIZAC.NS,2026-07-10,200.02000427246094
CRIZAC.NS,2026-07-13,198.9199981689453
CUBEXTUB.NS,2026-07-06,81.83000183105469
CUBEXTUB.NS,2026-07-07,80.37999725341797
CUBEXTUB.NS,2026-07-08,76.29000091552734
CUBEXTUB.NS,2026-07-09,81.2300033569336
CUBEXTUB.NS,2026-07-10,80.9000015258789
CUBEXTUB.NS,2026-07-13,80.72000122070312
CUMMINSIND.NS,2026-07-06,5578.5
CUMMINSIND.NS,2026-07-07,5471.5
CUMMINSIND.NS,2026-07-08,5498.5
CUMMINSIND.NS,2026-07-09,5542.5
CUMMINSIND.NS,2026-07-10,5621.5
CUMMINSIND.NS,2026-07-13,5555.0
CUPID.NS,2026-07-06,213.08999633789062
CUPID.NS,2026-07-07,221.11000061035156
CUPID.NS,2026-07-08,196.97999572753906
CUPID.NS,2026-07-09,210.00999450683594
CUPID.NS,2026-07-10,212.24000549316406
CUPID.NS,2026-07-13,206.8300018310547
CURAA.NS,2026-07-06,78.7300033569336
CURAA.NS,2026-07-07,79.94000244140625
CURAA.NS,2026-07-08,76.93000030517578
CURAA.NS,2026-07-09,75.0
CURAA.NS,2026-07-10,75.87000274658203
CURAA.NS,2026-07-13,73.80999755859375
DABUR.NS,2026-07-06,449.75
DABUR.NS,2026-07-07,453.5
DABUR.NS,2026-07-08,436.54998779296875
DABUR.NS,2026-07-09,443.1499938964844
DABUR.NS,2026-07-10,443.5
DABUR.NS,2026-07-13,438.8999938964844
DAMCAPITAL.NS,2026-07-06,149.9199981689453
DAMCAPITAL.NS,2026-07-07,151.0399932861328
DAMCAPITAL.NS,2026-07-08,145.52000427246094
DAMCAPITAL.NS,2026-07-09,151.52999877929688
DAMCAPITAL.NS,2026-07-10,153.41000366210938
DAMCAPITAL.NS,2026-07-13,161.97000122070312
DBCORP.NS,2026-07-06,197.7899932861328
DBCORP.NS,2026-07-07,198.77000427246094
